country,year,population,energy_use,emissions,renewable_pct,mean_temp,gdp
Germany,2008,82110097.0,4081.8799869401687,10.561,4.435,9.642166666666666,46386.329592479946
Ghana,2008,24249946.0,275.17472403187,0.343,0.24,27.367833333333333,1182.6576125601646
Greece,2008,11077841.0,2749.779263343146,10.028,0.306,16.054916666666667,31695.83310922093
Greenland,2008,56328.0,,11.531,0.0,-17.389916666666668,44366.78586881754
Grenada,2008,110896.0,,2.346,0.0,27.363666666666663,7448.2040563864975
Guam,2008,165693.0,,,0.0,27.48391666666667,28112.231657342192
Guatemala,2008,13935174.0,686.7363673388448,0.77,13.018,23.482083333333332,2763.059881729257
Guinea,2008,9898870.0,,0.198,0.0,26.28775,703.5328257843689
Guyana,2008,754606.0,,2.258,1.408,26.619,4008.962867160304
Haiti,2008,9530774.0,368.5070337559573,0.184,0.0,26.92716666666667,1094.6605842164367
Honduras,2008,8012587.0,585.573728824361,1.065,3.086,25.10783333333333,1732.4906270280264
Hungary,2008,10038188.0,2676.9084052717085,5.709,4.848,11.531083333333337,15762.632251511282
Iceland,2008,317414.0,17341.072624835044,12.004,24.725,2.3129166666666667,56943.37044685632
India,2008,1207930964.0,481.5530274371616,1.234,1.123,24.406,992.5195849238276
Indonesia,2008,240157903.0,632.5070701754171,1.521,9.5,26.06525,2124.55483920618
Iraq,2008,28971036.0,962.3018398727852,3.256,0.0,23.118166666666667,4542.966090460324
Ireland,2008,4489544.0,3311.735211783536,10.558,0.736,10.15875,61353.10656295232
Israel,2008,7308800.0,3130.721739594612,9.598,0.018,20.93008333333333,30269.217773488977
Italy,2008,59211181.0,3067.8996263386302,8.028,3.688,13.88125,40828.57955809372
Jamaica,2008,2725635.0,1177.3717676459837,3.954,1.182,26.6215,5029.800952817452
Japan,2008,128063000.0,3867.135573105753,9.587,1.799,12.874916666666666,39876.30396857249
Jordan,2008,6989866.0,1011.3455353312124,3.003,0.071,20.572750000000003,3241.6524135555965
Kazakhstan,2008,16426525.0,4253.35380920843,13.764,0.0,7.028916666666667,8123.547058917361
Kenya,2008,39206351.0,456.15344235827,0.258,26.829,24.64975,915.5443547360396
Kiribati,2008,104222.0,,0.457,0.0,26.961,1410.622469140584
Kuwait,2008,2651421.0,10648.72762771838,31.848,0.0,26.266583333333333,55585.18893444415
Latvia,2008,2177322.0,2106.6010583897005,3.765,0.759,7.681083333333333,15677.608086450567
Lebanon,2008,4925354.0,1061.3791229352084,3.536,0.0,18.957166666666662,5912.045328208416
Lesotho,2008,1966541.0,,1.079,0.0,14.42775,898.482517882593
Liberia,2008,3821003.0,,0.139,0.0,26.297416666666667,451.7138562832848
Libya,2008,6235430.0,2578.959428584348,7.97,0.0,23.47433333333333,13906.1407818125
Liechtenstein,2008,35473.0,,6.188,,5.9422500000000005,143249.22730209335
Lithuania,2008,3198231.0,2978.8832571651983,4.664,0.525,8.175333333333333,14955.534546292096
Luxembourg,2008,488650.0,8625.433335571146,22.836,2.574,10.128666666666666,120422.1379341569
Madagascar,2008,20923840.0,259.1972659393137,0.085,0.847,23.33225,512.579800058444
Malawi,2008,13976417.0,,0.071,3.529,21.8225,554.0488203961194
Malaysia,2008,27570059.0,2678.8194982631594,6.995,0.7,26.25408333333333,8371.82156086005
Mali,2008,14940782.0,,0.131,2.762,28.949916666666667,820.7157056018414
Malta,2008,409379.0,2153.7490379340807,6.495,0.0,19.818166666666663,22315.31048126109
Mauritania,2008,3183269.0,,0.575,0.0,28.395,1635.5630623124007
Mauritius,2008,1244121.0,1026.7070929305671,2.955,19.141,24.189000000000004,8030.05228087539
Mexico,2008,110374288.0,1678.2328732125727,4.285,2.932,21.08525,10523.768542766516
Moldova,2008,2868833.0,1168.1651250421758,1.373,0.0,10.744416666666666,2110.5530535385687
Monaco,2008,31836.0,,,,9.97425,204263.7971142944
Mongolia,2008,2643201.0,1326.1942308828727,4.524,0.0,1.1155833333333334,2127.426785947373
Montenegro,2008,616969.0,1965.2159340904325,4.116,0.0,11.627666666666668,7367.751909108816
Morocco,2008,31606767.0,507.9323233403277,1.625,0.0,18.382166666666667,3183.20043945313
Mozambique,2008,21819036.0,338.6616641690137,0.1,0.0,24.0305,592.1591111841216
Namibia,2008,2047056.0,758.3587306454243,1.396,0.0,21.021083333333333,4204.785554227491
Nepal,2008,26990037.0,356.9843044440321,0.124,0.0,15.409083333333331,464.8173918915294
Netherlands,2008,16445593.0,4755.094202932816,10.598,4.83,10.794583333333334,58246.702690587445
New Caledonia,2008,253825.0,,11.22,0.0,23.66333333333333,35723.90331949466
New Zealand,2008,4259800.0,4100.756065513991,8.796,10.832,11.171666666666669,31324.73979771024
Nicaragua,2008,5576593.0,533.812640193905,0.781,19.643,26.388500000000004,1523.6843708640893
Niger,2008,15361915.0,127.06541405731252,0.052,0.0,27.901416666666663,475.0449553981623
Nigeria,2008,157595014.0,287.09639476019146,0.549,0.047,27.325666666666667,2154.1054354536427
Northern Mariana Islands,2008,57150.0,,,,27.48391666666667,16430.446194225722
Norway,2008,4768212.0,6412.351510114316,9.373,0.283,1.6424999999999998,97503.54078037836
Oman,2008,2626529.0,5927.850538884779,18.06,0.0,27.75191666666667,26576.77924150897
Pakistan,2008,189499113.0,437.7930914278549,0.78,1.376,21.53516666666667,1067.0432456528365
Palau,2008,19009.0,,10.782,,27.62575,10582.739754852964
Panama,2008,3500648.0,806.6720892323164,1.945,0.311,26.800666666666668,7347.59050324397
Papua New Guinea,2008,7183002.0,,0.772,11.73,24.775916666666664,1624.793199351879
Paraguay,2008,5613574.0,795.1397809602902,0.761,0.0,23.81833333333333,4384.9546943792975
Peru,2008,28719041.0,581.6041890288851,1.239,1.418,20.226416666666665,4197.584446341415
Philippines,2008,92699095.0,439.0818869500452,0.826,17.626,26.87575,1959.292335349778
Poland,2008,38125759.0,2563.58518489618,8.67,2.343,9.469166666666666,14048.560467265392
Portugal,2008,10558177.0,2337.492531470499,5.681,4.499,15.27,24949.041356673933
Qatar,2008,1426938.0,15946.727804039068,43.359,0.0,27.865333333333336,80781.4039187792
Romania,2008,20537875.0,1925.093594816581,5.164,0.031,10.461,10435.15612307872
Rwanda,2008,9804269.0,347.0089122137959,0.054,0.0,19.730500000000003,528.3263917555024
Samoa,2008,190107.0,,0.848,0.0,26.671166666666664,3373.606398842629
San Marino,2008,31662.0,,,,15.207666666666666,75902.13205217646
Saudi Arabia,2008,23287877.0,6980.058970297549,20.158,0.0,26.47775,22320.48889643311
Senegal,2008,12048959.0,259.23461214750006,0.393,1.351,28.79608333333333,1398.7921801002094
Serbia,2008,7350222.0,2292.3899243185174,6.941,0.0,11.666333333333334,7376.735179107163
Seychelles,2008,86956.0,,4.473,0.0,27.37683333333333,11265.437627000474
Sierra Leone,2008,5894722.0,,0.086,0.0,26.97875,705.3590140800051
Singapore,2008,4839396.0,4958.462482579934,8.363,1.25,27.067666666666668,40008.57204890916
Slovenia,2008,2021316.0,3952.122096585932,9.029,1.767,11.247916666666669,27461.97641653151
Solomon Islands,2008,508790.0,,0.612,0.0,27.183916666666665,1525.8509243402934
South Africa,2008,51114599.0,2738.084673699622,9.678,0.177,17.956083333333336,6184.754743283988
Spain,2008,45954106.0,3015.00798974738,7.252,1.052,14.2295,35603.248328071044
Sri Lanka,2008,20629378.0,437.1798996016948,0.565,0.058,27.441166666666664,1973.5847690128733
Sudan,2008,33623980.0,472.8049112427024,0.422,2.66,27.8415,1527.58239746094
Suriname,2008,537245.0,1176.346438731612,3.613,0.0,26.9195,6576.085463072488
Sweden,2008,9219637.0,5383.764797072326,5.506,6.898,4.218,55817.43927107261
Switzerland,2008,7647675.0,3480.202559134665,5.85,1.835,8.109666666666667,74175.19278985547
Tajikistan,2008,7338403.0,334.36263729914674,0.395,0.0,5.174666666666667,703.3273758986428
Tanzania,2008,42570728.0,414.8985808430455,0.141,1.348,22.706416666666662,675.977233886719
Thailand,2008,67619830.0,1596.8283545025622,3.316,1.47,26.222,4309.135092929862
Togo,2008,6368812.0,402.37852259967786,0.239,0.0,27.464916666666667,718.9487863667706
Tonga,2008,107020.0,,0.993,0.0,23.84858333333333,3218.453039931955
Tunisia,2008,10542635.0,894.3041608120029,2.414,0.0,21.204583333333336,4255.050080195232
Turkmenistan,2008,5345029.0,4237.188119875889,11.12,0.0,15.858083333333331,3605.503951205493
Uganda,2008,30539553.0,402.698980928732,0.091,3.433,23.49625,472.8426814958519
Ukraine,2008,46819175.0,2875.8965784368265,6.963,0.135,9.55975,4017.806640625
United Arab Emirates,2008,6302664.0,9426.222525239707,24.598,0.0,28.685,50054.170068180334
United Kingdom,2008,61806995.0,3370.158111751704,8.785,2.481,9.34825,47396.12020784836
United States,2008,304093966.0,7484.832689007121,19.409,1.761,8.951416666666667,48570.05942696015
Uruguay,2008,3302177.0,1274.169494724147,2.489,9.92,18.2805,9423.965625958926
Uzbekistan,2008,27494774.0,1656.5565006503457,4.669,0.0,13.309,1074.7292879670074
Zambia,2008,13021324.0,616.7852413646516,0.196,0.0,21.535833333333333,1375.5021100699742
Zimbabwe,2008,12959149.0,416.0614874346949,0.596,1.048,21.545583333333337,340.7402102981584
North America,2009,340465163.0,7116.88141779731,,1.919,2.9250833333333333,46581.41233133239
Afghanistan,2009,27466101.0,,0.233,0.0,15.25775,452.053705477043
Albania,2009,2927519.0,734.0578099498621,1.476,0.0,13.84425,4213.650075746932
Algeria,2009,35490445.0,1147.306005542531,3.278,0.0,24.154333333333337,4235.42990456612
American Samoa,2009,55528.0,,,0.0,27.03425,12156.029390577727
Andorra,2009,83888.0,,6.157,,12.566666666666668,43975.01836680928
Angola,2009,22414773.0,504.9241667927398,0.922,0.0,22.3165,3136.6454695594675
Argentina,2009,40854831.0,1722.7440290988231,4.366,0.972,15.534416666666669,8150.235270282207
Armenia,2009,3066000.0,851.3383877051434,1.481,0.0,9.842083333333331,2820.592655334702
Aruba,2009,101604.0,,26.526,0.0,28.832000000000004,25134.7712303589
Australia,2009,21691653.0,5843.933129471323,18.683,1.115,22.690583333333333,42816.56740028294
Austria,2009,8343323.0,3819.499868868076,8.065,6.464,7.616,47857.44466352659
Azerbaijan,2009,8947243.0,1391.3309919554326,3.217,0.0,12.611666666666666,4950.399490094231
Bahrain,2009,1178415.0,10432.896754738273,23.773,0.0,27.31033333333333,19465.31407450379
Bangladesh,2009,150873714.0,187.6593575471523,0.326,0.0,25.904916666666665,679.2114774280559
Barbados,2009,274123.0,,6.2,0.0,27.32033333333333,16294.909949183397
Belarus,2009,9504583.0,2789.003140611545,6.377,0.23,7.196416666666667,5352.488091906969
Belgium,2009,10796493.0,5161.342272891994,9.97,4.401,10.6285,44923.34001350815
Belize,2009,312614.0,,1.641,0.0,25.907750000000004,5401.229631430454
Benin,2009,9509423.0,361.6537176808425,0.444,0.0,28.15608333333333,1024.1027785811184
Bhutan,2009,693988.0,,0.984,0.0,13.11475,1918.3959921109315
Bolivia,2009,10016275.0,586.2842860676279,1.361,1.288,21.37833333333333,1731.181721122093
Botswana,2009,1990673.0,1054.286110107406,1.937,0.0,22.139750000000003,5082.933883324043
Brazil,2009,192079951.0,1262.100438126486,2.029,4.907,25.600583333333333,8678.6592244676
British Virgin Islands,2009,27218.0,,7.129,0.0,27.2385,
Bulgaria,2009,7444443.0,2337.239451967071,6.11,0.024,11.894,6988.273162964647
Burkina Faso,2009,15710066.0,171.44988829824013,0.117,0.0,29.083,601.5695206718585
Burundi,2009,8947646.0,,0.024,0.0,20.76425,199.09763303770785
Cambodia,2009,14276810.0,311.4624062288999,0.321,1.587,27.25275,875.7489361935693
Cameroon,2009,19113974.0,363.5488409439173,0.448,1.22,25.40733333333333,1461.3899923233655
Canada,2009,33630069.0,7696.334072812637,15.997,1.457,-4.135083333333333,40874.883193290254
Cayman Islands,2009,52618.0,,,0.0,27.49275,81373.5711516642
Central African Republic,2009,4529047.0,,0.034,0.0,26.51091666666667,456.471673898404
Chad,2009,11893754.0,224.07076139036,0.103,0.0,28.324250000000003,1035.637196942538
Chile,2009,17009731.0,1735.8389515790225,3.878,7.073,9.994416666666666,10098.801716728622
China,2009,1331260000.0,1728.616452295014,5.871,0.562,7.8095,3898.244591588106
Colombia,2009,44271541.0,714.9411790615262,1.621,0.952,25.618333333333336,5250.972924335177
Comoros,2009,641947.0,,0.211,0.0,26.59325,1410.3051695947322
Costa Rica,2009,4499791.0,1002.153696048592,1.71,14.177,26.522916666666664,6832.69829924138
Croatia,2009,4305181.0,2199.791955731167,5.046,0.15,12.875083333333334,14475.963292872491
Cuba,2009,11294719.0,922.433325080438,2.502,3.046,26.022333333333336,5089.235197571668
Cyprus,2009,1109371.0,2311.552194118244,7.606,0.576,20.157333333333334,32236.44921875
Denmark,2009,5523095.0,3359.2667245492244,8.845,9.159,-16.783166666666666,58412.7472358513
Djibouti,2009,911527.0,,0.486,0.0,29.89675,1150.937585748896
Dominica,2009,68864.0,,2.713,0.0,26.9505,7487.490103951535
Dominican Republic,2009,9695265.0,743.5873877222675,2.031,1.164,26.42308333333333,4973.951869999516
Ecuador,2009,14825954.0,830.3440691340267,2.281,0.11,22.67716666666667,4053.36331139298
El Salvador,2009,6048279.0,689.4224675320401,1.039,30.277,25.78758333333333,2910.186517520108
Equatorial Guinea,2009,1135673.0,1375.883498442571,4.3,0.0,25.832833333333337,13232.501937810184
Eritrea,2009,2887885.0,244.67792193345508,0.154,0.0,28.092583333333334,642.9257228800705
Estonia,2009,1334515.0,3360.6644887122966,10.794,3.531,6.061833333333333,14712.44942179163
Ethiopia,2009,88007636.0,368.5118557859308,0.073,1.934,24.27358333333333,368.5747122674447
Faroe Islands,2009,48791.0,,11.858,0.0,7.995916666666666,47059.19472967382
Fiji,2009,907239.0,,0.775,4.819,25.227416666666667,3164.132754081691
Finland,2009,5338871.0,6255.050516389046,10.474,12.115,2.43925,47478.34953109991
France,2009,64706436.0,3938.386379554393,5.885,0.866,13.941666666666668,41728.08841641321
French Polynesia,2009,269481.0,,3.195,0.0,27.032083333333333,24434.21975552078
Gabon,2009,1661556.0,2728.501385734962,3.192,0.546,25.134666666666664,7290.575260931136
Georgia,2009,3814419.0,811.6048837679709,1.575,0.0,9.552083333333334,2822.689396687966
Germany,2009,81902307.0,3821.625005772389,9.761,5.257,9.359166666666669,42487.21371014957
Ghana,2009,24862664.0,274.0198813768497,0.276,0.224,27.55758333333333,1047.704300935863
Greece,2009,11107017.0,2654.843234385848,9.391,0.365,15.956166666666666,29425.457320026253
Greenland,2009,56323.0,,10.207,0.0,-17.316416666666665,44918.84138321552
Grenada,2009,111254.0,,2.239,0.0,27.62675,6932.564721767806
Guam,2009,166173.0,,,0.0,27.38725,29054.05812015189
Guatemala,2009,14215611.0,721.3272893737877,0.825,13.131,23.939916666666665,2611.6463277335247
Guinea,2009,10143534.0,,0.206,0.0,26.325666666666667,662.1859146655747
Guyana,2009,752094.0,,2.533,1.205,27.10158333333333,4209.132306245647
Haiti,2009,9689581.0,377.4273449803072,0.194,0.0,27.145166666666668,1196.8528706017953
Honduras,2009,8189899.0,565.8471971271844,0.981,6.997,25.518583333333336,1781.1570361467352
Hungary,2009,10022650.0,2548.812780267983,5.145,6.488,11.381083333333336,13051.183177718443
Iceland,2009,318499.0,17936.595748512646,11.708,27.229,2.464,41301.273219718045
India,2009,1225524753.0,509.4460001343016,1.316,1.2,25.146666666666665,1094.9497459843622
Indonesia,2009,243220028.0,674.8945423795651,1.639,9.462,26.455,2218.4854185297663
Iraq,2009,30058206.0,995.7798442565004,3.5,0.0,22.998083333333337,3714.71205987194
Ireland,2009,4535375.0,3173.7335600354986,9.303,0.931,10.15725,52133.09092378848
Israel,2009,7485600.0,2874.861474740448,8.862,0.073,20.831416666666662,28508.49388864749
Italy,2009,59555454.0,2848.101005313283,7.079,4.505,14.052916666666668,37099.6133958219
Jamaica,2009,2736995.0,943.351386149021,2.9,2.955,26.860166666666668,4428.381533335574
Japan,2009,128047000.0,3709.023261885136,9.051,1.825,12.933833333333332,41308.99683705116
Jordan,2009,7141753.0,1044.2996718482605,3.017,0.07,20.4985,3435.833759069801
Kazakhstan,2009,16619846.0,3819.514685513157,13.429,0.0,6.382083333333333,6938.011756630006
Kenya,2009,40408891.0,470.5883887260108,0.302,27.634,25.22808333333333,1047.967832448497
Kiribati,2009,106467.0,,0.447,0.0,27.66616666666667,1316.6275385367776
Kuwait,2009,2795484.0,10529.494683610354,31.777,0.0,26.453166666666664,37907.10013200416
Latvia,2009,2141669.0,2056.1542405111245,3.481,0.898,6.559333333333334,11996.032272977303
Lebanon,2009,4992287.0,1336.5941699009152,4.198,0.0,18.85225,7090.854938566208
Lesotho,2009,1980883.0,,1.119,0.0,14.257166666666668,878.8479505377716
Liberia,2009,3943028.0,,0.132,0.0,26.494,448.3863670255448
Libya,2009,6366686.0,2784.55454632999,8.109,0.0,23.37983333333333,9551.054038697546
Liechtenstein,2009,35742.0,,5.745,,5.8935,126024.71456746632
Lithuania,2009,3162916.0,2771.81869908328,4.056,0.683,7.096083333333333,11854.371105309569
Luxembourg,2009,497783.0,7958.762929550306,21.316,2.54,10.328083333333334,109419.7469531064
Madagascar,2009,21547280.0,253.627612930936,0.079,0.84,23.618666666666662,446.31523837059217
Malawi,2009,14395788.0,,0.071,3.593,22.01483333333333,625.8697298696254
Malaysia,2009,28124778.0,2483.792733648344,6.831,1.2,26.642,7191.43287234626
Mali,2009,15435539.0,,0.122,3.205,29.440916666666663,815.7886879517304
Malta,2009,412477.0,1953.4340878954968,6.086,0.0,19.57925,21176.32166650177
Mauritania,2009,3284448.0,,0.613,0.0,28.43133333333333,1435.430108118934
Mauritius,2009,1247429.0,999.5144810445164,2.899,19.066,24.584833333333336,7318.126409724222
Mexico,2009,111999721.0,1616.7936998520468,4.11,2.819,21.54608333333333,8423.569332147112
Moldova,2009,2865213.0,1111.4219731536434,1.225,0.0,10.731916666666663,1898.4397571098807
Monaco,2009,32364.0,,,,10.429416666666668,169150.26734461568
Mongolia,2009,2691115.0,1354.6891690521772,4.889,0.0,0.5645000000000001,1703.3275679001902
Montenegro,2009,618294.0,1555.005017490608,2.659,0.0,11.462666666666664,6727.107766769686
Morocco,2009,32030778.0,504.8585976271197,1.588,0.0,19.01075,3119.58862304688
Mozambique,2009,22391745.0,358.8798598520379,0.109,0.0,24.081333333333333,547.6971441936511
Namibia,2009,2077394.0,775.7972594913242,1.28,0.0,20.97625,4302.913741483761
Nepal,2009,27173035.0,365.0251127386448,0.152,0.0,16.077,473.0787511986214
Netherlands,2009,16530388.0,4665.8642774486725,10.215,5.438,10.707166666666668,53172.02615814183
New Caledonia,2009,257250.0,,11.8,0.0,23.27416666666667,33836.49408047197
New Zealand,2009,4302600.0,4073.0369768354713,8.037,12.456,10.653583333333334,28276.72554162253
Nicaragua,2009,5656601.0,523.4079352609156,0.784,19.13,26.781666666666663,1467.0828805284489
Niger,2009,15943675.0,129.77698068256095,0.06,0.0,28.85041666666667,461.1315339614871
Nigeria,2009,162049464.0,260.35467969843575,0.475,0.051,27.90291666666667,1820.4863385478188
Northern Mariana Islands,2009,55325.0,,,,27.38725,14369.633981021238
Norway,2009,4828726.0,6200.502445518818,8.926,0.176,1.3854999999999995,80347.57006651835
Oman,2009,2684659.0,5912.23573208102,16.577,0.0,28.3425,20655.918024921848
Pakistan,2009,194376534.0,433.23250201700273,0.763,1.04,21.911416666666668,963.7880663952247
Palau,2009,18709.0,,10.365,,27.716916666666663,10155.433213961194
Panama,2009,3564381.0,871.5268138077635,2.259,0.289,27.26975,7796.926170350476
Papua New Guinea,2009,7406438.0,,0.711,11.869,24.78316666666667,1568.831933686068
Paraguay,2009,5671236.0,803.8424031657472,0.798,0.0,24.18858333333333,3941.8481547927104
Peru,2009,28896811.0,583.138420968196,1.364,1.397,20.523083333333336,4181.187554622527
Philippines,2009,94384250.0,420.7170350277584,0.801,16.667,27.008750000000003,1864.450434064713
Poland,2009,38151603.0,2463.270433953884,8.312,3.467,8.652916666666668,11556.302686602616
Portugal,2009,10568247.0,2304.178484154704,5.403,4.597,15.9835,23151.21541307117
Qatar,2009,1608903.0,15063.26662449352,41.175,0.0,28.1225,60785.73515516575
Romania,2009,20367487.0,1707.812282563514,4.267,0.017,10.470666666666666,8548.454340924196
Rwanda,2009,10060432.0,350.1221280074315,0.055,0.0,20.022666666666662,564.039095842449
Samoa,2009,191513.0,,0.88,0.0,26.72833333333333,3279.1826947729483
San Marino,2009,33066.0,,,,15.351,62428.9943269418
Saudi Arabia,2009,24217654.0,7125.053004947052,20.81,0.0,26.82775,17718.391164836474
Senegal,2009,12337389.0,304.7362269458967,0.426,1.639,28.47375,1308.6940433620512
Serbia,2009,7320807.0,2073.567209792036,6.184,0.0,11.412166666666666,6414.044846384702
Seychelles,2009,87298.0,,4.734,0.0,27.741250000000004,9747.09180546291
Sierra Leone,2009,6055646.0,,0.083,0.0,26.985,652.8458067679428
Singapore,2009,4987573.0,5321.08304981114,8.212,1.261,27.473333333333333,38926.80543654528
Slovenia,2009,2039669.0,3514.075272254621,7.963,1.159,11.237416666666666,24501.78972904253
Solomon Islands,2009,518141.0,,0.622,0.0,27.387833333333333,1554.707237180726
South Africa,2009,51728516.0,2735.0061852964427,9.173,0.18,17.886,6374.705600429925
Spain,2009,46362946.0,2749.855489073624,6.351,1.2,14.968083333333333,32279.820847615145
Sri Lanka,2009,20756435.0,441.0006726165307,0.606,0.233,27.745416666666667,2026.6593995070184
Sudan,2009,34569113.0,481.62987379193385,0.428,2.269,28.347916666666663,1178.22180175781
Suriname,2009,543568.0,1163.8930381974694,3.659,0.0,27.233083333333337,7129.576862629098
Sweden,2009,9298515.0,4891.392192462485,5.07,8.389,3.5024166666666665,46707.8673215418
Switzerland,2009,7743831.0,3460.611443955479,5.625,1.86,8.300666666666666,71568.31238856722
Tajikistan,2009,7490230.0,284.6515614907286,0.326,0.0,5.096916666666667,664.7956557346566
Tanzania,2009,43633982.0,414.9321041498275,0.133,1.25,23.15,693.823547363281
Thailand,2009,68121080.0,1578.7610726973207,3.359,1.543,26.64808333333333,4135.439869528185
Togo,2009,6551865.0,475.8096400600119,0.387,0.0,27.71033333333333,720.694168794129
Tonga,2009,107203.0,,1.128,0.0,23.136916666666668,2914.2377400456385
Tunisia,2009,10650681.0,859.9629253849947,2.38,0.0,21.0925,4080.090324487805
Turkmenistan,2009,5451592.0,3648.0395094932087,9.623,0.0,16.355416666666667,3707.978506996173
Uganda,2009,31451151.0,414.7921715178278,0.095,4.959,24.047166666666666,798.9470899382466
Ukraine,2009,46623731.0,2453.439574268649,5.954,0.081,9.4285,2607.08764648438
United Arab Emirates,2009,6707058.0,9485.646966214636,25.21,0.0,29.12766666666667,37803.06637387768
United Kingdom,2009,62276270.0,3144.0020132449163,7.905,2.843,9.453333333333331,38744.13169304295
United States,2009,306771529.0,7053.358466909653,17.811,1.826,9.137083333333331,47194.95008938721
Uruguay,2009,3310091.0,1254.736288656596,2.414,9.343,17.871333333333336,9881.395731270806
Uzbekistan,2009,27939328.0,1488.61678124243,3.91,0.0,13.700333333333331,1205.7993547037972
Zambia,2009,13490389.0,619.9899504826584,0.218,0.0,21.67025,1136.2416831684773
Zimbabwe,2009,13142790.0,417.99335833338887,0.628,0.823,21.37725,735.4462485618061
North America,2010,343447854.0,7211.896429437922,,1.939,4.07325,48545.794359472864
Afghanistan,2010,28284089.0,,0.296,0.0,15.828666666666663,560.6215054631456
Albania,2010,2913021.0,731.0533974593559,1.645,0.0,13.775416666666668,4149.14469936847
Algeria,2010,36188236.0,1151.1388966556478,3.257,0.0,25.215666666666667,4912.785855036717
American Samoa,2010,55228.0,,,0.0,27.453416666666666,10375.172014195698
Andorra,2010,80706.0,,6.4,,11.480833333333337,42746.83095260186
Angola,2010,23294825.0,487.2810743430054,0.987,0.0,22.6815,3597.342932163322
Argentina,2010,41288694.0,1826.0511236884872,4.508,1.093,15.078833333333334,10260.13131082542
Armenia,2010,3044800.0,815.6279869857101,1.452,0.0,11.5095,3041.344507233394
Aruba,2010,101838.0,,25.03,0.0,28.968333333333334,24093.140151062573
Australia,2010,22031750.0,5762.943566415196,18.293,0.973,22.078166666666664,52144.6654705468
Austria,2010,8363404.0,4065.041896391063,8.607,6.606,6.6490833333333335,46611.13934202319
Azerbaijan,2010,9054332.0,1305.9120927864142,3.012,0.0,13.962666666666664,5843.5337683582
Bahrain,2010,1228543.0,10317.976004904998,24.02,0.0,28.069666666666667,21819.329109809907
Bangladesh,2010,152201981.0,195.590116597033,0.355,0.0,25.94033333333333,757.3852803615082
Barbados,2010,275243.0,,5.692,0.0,27.84466666666667,18860.383370330943
Belarus,2010,9483836.0,2895.6108099575004,6.587,0.258,7.037250000000001,6034.67885177216
Belgium,2010,10895586.0,5510.3684221532185,10.475,4.708,9.36175,44197.39367116197
Belize,2010,320245.0,,1.682,26.19,25.502333333333336,5451.138971724773
Benin,2010,9797484.0,363.7435748197803,0.478,0.0,28.32558333333333,973.2442549315264
Bhutan,2010,701632.0,,1.291,0.0,12.94725,2435.579805667197
Bolivia,2010,10182345.0,625.49842839535,1.454,1.203,21.446416666666668,1929.783730771584
Botswana,2010,2033111.0,1130.5499238333518,2.232,0.0,22.730166666666666,6215.732160779186
Brazil,2010,193701929.0,1384.3689668838922,2.273,6.193,25.812416666666667,11403.282127874663
British Virgin Islands,2010,27675.0,,7.672,0.0,27.593666666666667,
Bulgaria,2010,7395599.0,2393.8914225603767,6.429,0.087,11.766333333333334,6853.948055111706
Burkina Faso,2010,16176498.0,227.93902505696968,0.123,0.0,29.288750000000004,624.9572522247657
Burundi,2010,9376444.0,,0.036,0.0,21.06875,216.7277053019764
Cambodia,2010,14500726.0,323.2559707474881,0.349,1.98,27.87525,952.2746163240076
Cameroon,2010,19668066.0,356.1412558715753,0.426,1.024,25.46475,1398.5870202504714
Canada,2010,34005902.0,7660.754521032879,16.209,1.696,-1.887916666666667,47560.66660094058
Cayman Islands,2010,54099.0,,,0.0,27.03441666666667,76837.66996366715
Central African Republic,2010,4492995.0,,0.038,0.0,26.329833333333337,476.8737869507277
Chad,2010,12312575.0,219.1083739183136,0.1,0.0,28.6965,1141.800692684123
Chile,2010,17181464.0,1795.6817303265952,4.153,3.734,9.712833333333334,12632.870472419238
China,2010,1337705000.0,1899.7999610868465,6.37,0.592,7.548416666666667,4629.245517100773
Colombia,2010,44777319.0,700.6967621701738,1.685,4.018,25.68766666666667,6398.295844710204
Comoros,2010,654836.0,,0.246,0.0,26.78683333333333,1386.5753355337638
Costa Rica,2010,4555962.0,998.6945305412708,1.638,13.88,26.22675,8265.788202758986
Croatia,2010,4295427.0,2181.0440112023134,4.877,0.203,11.960833333333332,13731.286521398912
Cuba,2010,11297409.0,1000.1841014856948,2.925,2.644,25.627333333333336,5272.2675582483525
Cyprus,2010,1127816.0,2192.467489391461,7.157,0.75,20.952,31105.02734375
Denmark,2010,5547683.0,3498.022255654983,8.866,11.845,-15.08575,58104.54455949811
Djibouti,2010,930251.0,,0.555,0.0,29.837000000000003,1213.2335255342946
Dominica,2010,68859.0,,2.447,0.0,27.486833333333333,7549.619646803747
Dominican Republic,2010,9820175.0,773.4042548629958,2.082,1.083,26.455583333333333,5478.624703989543
Ecuador,2010,15076695.0,867.4652267106087,2.419,0.103,22.639916666666668,4520.30959039763
El Salvador,2010,6068249.0,697.0369273155056,1.036,30.151,25.45866666666667,3040.0730095287786
Equatorial Guinea,2010,1189085.0,1352.1648345806566,5.363,0.0,25.902500000000003,13720.165872322244
Eritrea,2010,2945186.0,248.89495649492423,0.159,0.0,28.054166666666664,539.6995120696864
Estonia,2010,1331475.0,4419.422683004239,14.244,5.705,5.043,14663.70410187046
Ethiopia,2010,90538514.0,368.3547467102718,0.07,1.597,23.9275,330.6194127986438
