ds,y,yhat1,yhat2,yhat3,yhat4,yhat5,ar1,ar2,ar3,ar4,ar5,lagged_regressor_population1,lagged_regressor_population2,lagged_regressor_population3,lagged_regressor_population4,lagged_regressor_population5,lagged_regressor_gdp1,lagged_regressor_gdp2,lagged_regressor_gdp3,lagged_regressor_gdp4,lagged_regressor_gdp5,lagged_regressor_energy_use1,lagged_regressor_energy_use2,lagged_regressor_energy_use3,lagged_regressor_energy_use4,lagged_regressor_energy_use5,lagged_regressor_renewable_pct1,lagged_regressor_renewable_pct2,lagged_regressor_renewable_pct3,lagged_regressor_renewable_pct4,lagged_regressor_renewable_pct5,trend,season_yearly,is_forecast
2015-01-01,7.061,7.043873,7.567252,7.434759,7.545187,7.540884,3.111025,2.47242,1.7411276,1.5323104,1.5364722,1.2531943,0.1444896,-12.46213,1.0981883,0.23895349,-4.1163535,-0.04432336,-35.374256,-1.9190156,-1.2001966,-1.044211,-0.03834561,24.725323,1.0453913,0.40304688,2.6830668,-0.12414075,23.647541,0.6311614,1.4054563,10.337731,-5.180579,False
2016-01-01,6.943,7.032028,7.442066,7.5642147,7.528162,7.7646446,3.023678,2.5720968,1.7661681,1.4196553,2.0144196,1.1483276,0.603356,-15.513613,1.2554959,0.17486499,-3.7718995,-0.18508437,-44.03601,-2.193901,-0.878298,-0.956832,-0.16012263,30.779577,1.1951362,0.2949477,2.458549,-0.51838386,29.437887,0.7215708,1.028506,10.308891,-5.1786866,False
2017-01-01,7.08,6.9812956,7.3475695,7.5933495,7.4949837,7.475422,2.879442,2.598594,1.7633306,1.5166981,1.7926697,1.0240674,0.81921417,-16.904222,1.1241729,0.16370188,-3.3637433,-0.25130063,-47.983315,-1.9644222,-0.8222288,-0.8532935,-0.2174085,33.5386,1.0701268,0.27611873,2.1925101,-0.70384216,32.076645,0.6460956,0.96284777,10.279973,-5.17766,False
2018-01-01,7.292,7.1918488,7.301814,7.4225807,7.3224583,7.370344,2.9541948,2.5592177,1.6883131,1.5035995,1.7851624,0.8528002,0.76092905,-15.4121475,0.9600232,0.14507335,-2.8011835,-0.23342118,-43.747997,-1.6775808,-0.7286629,-0.7105868,-0.20194042,30.578268,0.9138687,0.24469768,1.8258301,-0.65376544,29.245352,0.5517538,0.8532801,10.251133,-5.18034,False
2019-01-01,7.526,7.2413406,6.8562984,7.226823,7.210717,7.3640995,3.2712471,2.4641392,1.6016234,1.4020015,1.7322098,1.0966817,1.5054835,-13.559195,0.98460877,0.16650994,-3.6022584,-0.4618193,-38.488316,-1.7205426,-0.83633286,-0.9137985,-0.3995352,26.901941,0.93727237,0.28085512,2.347976,-1.2934623,25.729279,0.5658839,0.979364,10.222294,-5.180801,False
2020-01-01,7.641,7.5502863,6.3224754,7.359687,7.2451935,7.381299,3.6642349,2.4394605,1.707,1.3624455,1.5615869,1.155814,2.625025,-14.808027,1.1133356,0.2268918,-3.79649,-0.8052478,-42.033176,-1.9454848,-1.139614,-0.9630699,-0.6966466,29.379671,1.0598105,0.38270217,2.4745772,-2.255336,28.099003,0.639867,1.3345128,10.193455,-5.178235,False
2021-01-01,7.911,8.248659,6.4374943,7.6894083,7.343835,7.524724,3.9693437,2.68209,1.9247429,1.6048248,1.4915972,0.7244929,2.855709,-18.062283,0.9649491,0.29500982,-2.379734,-0.8760121,-51.270508,-1.6861886,-1.4817519,-0.6036762,-0.7578671,35.83623,0.91855776,0.49759802,1.5511265,-2.4535322,34.27412,0.55458486,1.7351637,10.1645355,-5.177429,False
2022-01-01,8.218,8.339015,6.3406105,7.7196283,7.188304,7.84968,4.3235397,2.9909673,2.1580064,1.7509266,1.8830621,0.962007,3.7227352,-14.084425,0.6186644,0.28522155,-3.159894,-1.1419792,-39.979206,-1.0810776,-1.4325881,-0.8015823,-0.98796415,27.944017,0.58892125,0.48108795,2.0596397,-3.1984527,26.72593,0.3555648,1.6775918,10.135696,-5.180392,False
2023-01-01,,8.262291,5.871401,7.362748,7.538625,8.013797,4.817305,3.3112442,2.3024895,1.9368521,2.1635492,1.5160766,5.4854836,-3.116142,0.86710346,0.2606348,-4.9798408,-1.6827168,-8.845295,-1.5152093,-1.3090957,-1.263255,-1.4557742,6.182541,0.82541627,0.43961713,3.2458932,-4.712949,5.9130425,0.49835008,1.5329796,10.106856,-5.180744,True
2024-01-01,,,6.0501804,7.6710453,7.514758,8.814001,,3.5514357,2.5324216,1.9814312,2.4094474,,5.565683,-5.559577,0.81368506,0.42453042,,-1.7073187,-15.781083,-1.421864,-2.1322975,,-1.4770578,11.030406,0.77456605,0.7160626,,-4.781853,10.549587,0.46764895,2.4969668,10.078017,-5.1787257,True
2025-01-01,,,,7.7761736,7.519492,9.196537,,,2.8336656,2.3167014,2.4134102,,,-1.6575426,0.4256055,0.5392356,,,-4.7050014,-0.74371916,-2.7084298,,,3.2886257,0.40514392,0.9095378,,,3.1452734,0.24460812,3.1716301,10.049099,-5.177946,True
2026-01-01,,,,,8.034529,8.801605,,,,2.5466442,2.8284826,,,,0.83192927,0.31967917,,,,-1.4537448,-1.605659,,,,0.79193306,0.53920823,,,,0.47813445,1.8802617,10.020259,-5.1806264,True
2027-01-01,,,,,,10.00824,,,,,3.158013,,,,,0.5753128,,,,,-2.8896353,,,,,0.9703897,,,,,3.3838258,9.99142,-5.181086,True
